match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,bowler,runs_off_bat,extras,wides,noballs,wicket_type,player_dismissed
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,5.4,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,K Rabada,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,5.5,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,K Rabada,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,5.6,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,K Rabada,6,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,6.1,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,Mohammed Siraj,6,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,6.2,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,Mohammed Siraj,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,6.3,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,Mohammed Siraj,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,6.4,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Mohammed Siraj,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,6.5,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,Mohammed Siraj,2,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,6.6,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,Mohammed Siraj,0,1,1.0,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,6.7,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,Mohammed Siraj,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,7.1,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,JO Holder,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,7.2,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,JO Holder,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,7.3,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,JO Holder,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,7.4,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,JO Holder,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,7.5,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,JO Holder,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,7.6,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,JO Holder,4,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,8.1,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,8.2,Royal Challengers Bengaluru,Gujarat Titans,RM Patidar,Rashid Khan,0,0,,,caught,RM Patidar
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,8.3,Royal Challengers Bengaluru,Gujarat Titans,KH Pandya,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,8.4,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,8.5,Royal Challengers Bengaluru,Gujarat Titans,KH Pandya,Rashid Khan,0,0,,,lbw,KH Pandya
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,8.6,Royal Challengers Bengaluru,Gujarat Titans,TH David,Rashid Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,9.1,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,JO Holder,4,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,9.2,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,JO Holder,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,9.3,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,JO Holder,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,9.4,Royal Challengers Bengaluru,Gujarat Titans,TH David,JO Holder,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,9.5,Royal Challengers Bengaluru,Gujarat Titans,TH David,JO Holder,4,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,9.6,Royal Challengers Bengaluru,Gujarat Titans,TH David,JO Holder,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,10.1,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Rashid Khan,2,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,10.2,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,10.3,Royal Challengers Bengaluru,Gujarat Titans,TH David,Rashid Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,10.4,Royal Challengers Bengaluru,Gujarat Titans,TH David,Rashid Khan,2,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,10.5,Royal Challengers Bengaluru,Gujarat Titans,TH David,Rashid Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,10.6,Royal Challengers Bengaluru,Gujarat Titans,TH David,Rashid Khan,4,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,11.1,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,11.2,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,4,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,11.3,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,11.4,Royal Challengers Bengaluru,Gujarat Titans,TH David,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,11.5,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,11.6,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,12.1,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,12.2,Royal Challengers Bengaluru,Gujarat Titans,TH David,Rashid Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,12.3,Royal Challengers Bengaluru,Gujarat Titans,TH David,Rashid Khan,6,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,12.4,Royal Challengers Bengaluru,Gujarat Titans,TH David,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,12.5,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,12.6,Royal Challengers Bengaluru,Gujarat Titans,TH David,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,13.1,Royal Challengers Bengaluru,Gujarat Titans,TH David,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,13.2,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,13.3,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,13.4,Royal Challengers Bengaluru,Gujarat Titans,TH David,Arshad Khan,4,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,13.5,Royal Challengers Bengaluru,Gujarat Titans,TH David,Arshad Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,13.6,Royal Challengers Bengaluru,Gujarat Titans,TH David,Arshad Khan,0,0,,,caught,TH David
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,14.1,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,M Prasidh Krishna,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,14.2,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,M Prasidh Krishna,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,14.3,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,M Prasidh Krishna,4,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,14.4,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,M Prasidh Krishna,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,14.5,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,M Prasidh Krishna,2,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,14.6,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,M Prasidh Krishna,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,15.1,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,15.2,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,4,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,15.3,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,15.4,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,Arshad Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,15.5,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,15.6,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,16.1,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,Rashid Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,16.2,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,16.3,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,16.4,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,Rashid Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,16.5,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,Rashid Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,16.6,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Rashid Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,17.1,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,17.2,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,17.3,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,Arshad Khan,0,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,17.4,Royal Challengers Bengaluru,Gujarat Titans,JM Sharma,Arshad Khan,1,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,17.5,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,4,0,,,,
1535465,2026,2026-05-31,"Narendra Modi Stadium, Ahmedabad",2,17.6,Royal Challengers Bengaluru,Gujarat Titans,V Kohli,Arshad Khan,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,0.1,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,0,1,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,0.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,0.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,0.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,0.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,0.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,0.7,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,0,1,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,1.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,1.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,1.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,1.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,1.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,1.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,2.1,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,2.2,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,2.3,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,0,1,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,2.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,2.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,2.6,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,3.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,0,5,5.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,3.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,3.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,0,1,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,3.4,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,AA Noffke,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,3.5,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,AA Noffke,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,3.6,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,3.7,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,4.1,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,4.2,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,4.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,4.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,4.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,4.6,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,5.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,5.2,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,Z Khan,0,0,,,caught,SC Ganguly
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,5.3,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,Z Khan,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,5.4,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,Z Khan,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,5.5,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,Z Khan,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,5.6,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,Z Khan,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,6.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,6.2,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,6.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,6.4,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,AA Noffke,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,6.5,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,6.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,7.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,7.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,7.3,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,Z Khan,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,7.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,7.5,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,Z Khan,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,7.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,8.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,8.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,8.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,8.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,8.5,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,JH Kallis,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,8.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,9.1,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,9.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,9.3,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,9.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,9.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,9.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,10.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,10.2,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,JH Kallis,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,10.3,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,JH Kallis,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,10.4,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,JH Kallis,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,10.5,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,JH Kallis,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,10.6,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,JH Kallis,0,4,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,11.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,11.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,11.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,11.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,11.5,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,SB Joshi,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,11.6,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,12.1,Kolkata Knight Riders,Royal Challengers Bangalore,RT Ponting,JH Kallis,0,0,,,caught,RT Ponting
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,12.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,12.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,12.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,12.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,12.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,12.7,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,13.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,13.2,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,SB Joshi,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,13.3,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,13.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,13.5,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,SB Joshi,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,13.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,SB Joshi,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,14.1,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,CL White,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,14.2,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,CL White,1,0,,,,
